filename,status,set,number,fullName,imageField,sourceUrl,contentType
011 - 215 - Elsa - Concerned Sister.jpg,downloaded,11,215,Elsa - Concerned Sister,full,https://api.lorcana.ravensburger.com/images/en/set11/215_c19180ba7469b63dd9a0e8331b830e4baf9d155a.jpg,image/jpeg;charset=UTF-8
011 - 216 - Goofy - Klutzy Skier.jpg,downloaded,11,216,Goofy - Klutzy Skier,full,https://api.lorcana.ravensburger.com/images/en/set11/216_5afa06d4563579f59b97ce7a060a1bde9a2a99cc.jpg,image/jpeg;charset=UTF-8
011 - 217 - Winnie the Pooh - Hungry Bear.jpg,downloaded,11,217,Winnie the Pooh - Hungry Bear,full,https://api.lorcana.ravensburger.com/images/en/set11/217_272c48c5faf6200f9b1027620d111fdd58178fd4.jpg,image/jpeg;charset=UTF-8
011 - 218 - Jiminy Cricket - Ghost of Christmas Past.jpg,downloaded,11,218,Jiminy Cricket - Ghost of Christmas Past,full,https://api.lorcana.ravensburger.com/images/en/set11/218_e00f29fbdecda0e8eaf552d21ff4579053d41a02.jpg,image/jpeg;charset=UTF-8
011 - 219 - Mickey Mouse - Bob Cratchit.jpg,downloaded,11,219,Mickey Mouse - Bob Cratchit,full,https://api.lorcana.ravensburger.com/images/en/set11/219_a13b6dea0ca423fcaed836a6d84eafefca5fab1e.jpg,image/jpeg;charset=UTF-8
011 - 220 - Donald Duck - Along for the Ride.jpg,downloaded,11,220,Donald Duck - Along for the Ride,full,https://api.lorcana.ravensburger.com/images/en/set11/220_06702237d69f7995055cd17fa695adf4c7d1c580.jpg,image/jpeg;charset=UTF-8
011 - 221 - Judy Hopps - Snowball Patrol.jpg,downloaded,11,221,Judy Hopps - Snowball Patrol,full,https://api.lorcana.ravensburger.com/images/en/set11/221_dd51b5e751e4396f94959a0437aa279038ea0375.jpg,image/jpeg;charset=UTF-8
011 - 222 - Rapunzel - Ethereal Protector.jpg,downloaded,11,222,Rapunzel - Ethereal Protector,full,https://api.lorcana.ravensburger.com/images/en/set11/222_7603f731b68c56ddb0b1d641e2cb250496d0a489.jpg,image/jpeg;charset=UTF-8
011 - 223 - Lilo - Rock Star.jpg,downloaded,11,223,Lilo - Rock Star,full,https://api.lorcana.ravensburger.com/images/en/set11/223_488ba872f5899a5448d6486fc58b3b4ec4dee566.jpg,image/jpeg;charset=UTF-8
011 - 224 - Ohana Means Family.jpg,downloaded,11,224,Ohana Means Family,full,https://api.lorcana.ravensburger.com/images/en/set11/224_face6cebc1848935d7768d44be66222e51696e7a.jpg,image/jpeg;charset=UTF-8
011 - 225 - Raging Storm.jpg,downloaded,11,225,Raging Storm,full,https://api.lorcana.ravensburger.com/images/en/set11/225_62bd1edbc6df8530da20dad9b8006d209bdbb4fd.jpg,image/jpeg;charset=UTF-8
011 - 226 - Eeyore - In the Way.jpg,downloaded,11,226,Eeyore - In the Way,full,https://api.lorcana.ravensburger.com/images/en/set11/226_bc197bb1f0d815655b5892354689fd78ef3def6f.jpg,image/jpeg;charset=UTF-8
011 - 227 - Anna - Soothing Sister.jpg,downloaded,11,227,Anna - Soothing Sister,full,https://api.lorcana.ravensburger.com/images/en/set11/227_f8d28117357d9e1713e11e250f15b5130502fb00.jpg,image/jpeg;charset=UTF-8
011 - 228 - Colors of the Wind.jpg,downloaded,11,228,Colors of the Wind,full,https://api.lorcana.ravensburger.com/images/en/set11/228_2b28e693a13fbd80fb31b24c59ea334f1c7fcf72.jpg,image/jpeg;charset=UTF-8
011 - 229 - Mulan - Resourceful Recruit.jpg,downloaded,11,229,Mulan - Resourceful Recruit,full,https://api.lorcana.ravensburger.com/images/en/set11/229_11ef687182293e556172f0e3a32c0746de52c77a.jpg,image/jpeg;charset=UTF-8
011 - 230 - Tod - Knows All the Tricks.jpg,downloaded,11,230,Tod - Knows All the Tricks,full,https://api.lorcana.ravensburger.com/images/en/set11/230_b7e8c0b77dd13291ddb501be94bbc569f2a62567.jpg,image/jpeg;charset=UTF-8
011 - 231 - Freeze the Vine.jpg,downloaded,11,231,Freeze the Vine,full,https://api.lorcana.ravensburger.com/images/en/set11/231_098973298ca5fbbba26069ad83710b0740850705.jpg,image/jpeg;charset=UTF-8
011 - 232 - Negaduck - Public Enemy Number One.jpg,downloaded,11,232,Negaduck - Public Enemy Number One,full,https://api.lorcana.ravensburger.com/images/en/set11/232_8233fc7ecfbd8f86d09e4cf7a23a52b9c303e21f.jpg,image/jpeg;charset=UTF-8
011 - 233 - Elsa - Ice Artisan.jpg,downloaded,11,233,Elsa - Ice Artisan,full,https://api.lorcana.ravensburger.com/images/en/set11/233_9976ce443fc2c5d3019e2da31bc3c1e0cd4081a8.jpg,image/jpeg;charset=UTF-8
011 - 234 - The Cold Never Bothered Me.jpg,downloaded,11,234,The Cold Never Bothered Me,full,https://api.lorcana.ravensburger.com/images/en/set11/234_83f2d60dab0e0bb5be999702c72c15f6ed70a61c.jpg,image/jpeg;charset=UTF-8
011 - 235 - Scrooge McDuck - Reformed Ebenezer.jpg,downloaded,11,235,Scrooge McDuck - Reformed Ebenezer,full,https://api.lorcana.ravensburger.com/images/en/set11/235_62f87524f178a25f9add90fbeaaaae3f6696bdfd.jpg,image/jpeg;charset=UTF-8
011 - 236 - Belle - Snowfield Strategist.jpg,downloaded,11,236,Belle - Snowfield Strategist,full,https://api.lorcana.ravensburger.com/images/en/set11/236_67cf6d2ec20cac7c617b6f10af9fa4919e50ba45.jpg,image/jpeg;charset=UTF-8
011 - 237 - Tamatoa - Seeker of Shine.jpg,downloaded,11,237,Tamatoa - Seeker of Shine,full,https://api.lorcana.ravensburger.com/images/en/set11/237_286182c43884d2d3b94ea6aeeb8d4ff6c12cc5e6.jpg,image/jpeg;charset=UTF-8
011 - 238 - Angel - Experiment 624.jpg,downloaded,11,238,Angel - Experiment 624,full,https://api.lorcana.ravensburger.com/images/en/set11/238_c7854f67fe1c7295b4735dfab1edebd07507730f.jpg,image/jpeg;charset=UTF-8
011 - 239 - Darkwing Duck - Cool Under Pressure.jpg,downloaded,11,239,Darkwing Duck - Cool Under Pressure,full,https://api.lorcana.ravensburger.com/images/en/set11/239_4feae65886c813ed868822c4c93cab0941a28618.jpg,image/jpeg;charset=UTF-8
011 - 240 - Let's Get Dangerous.jpg,downloaded,11,240,Let's Get Dangerous,full,https://api.lorcana.ravensburger.com/images/en/set11/240_dc71c8df57f4aa805c79c7c9fdecfbf84cbb7554.jpg,image/jpeg;charset=UTF-8
011 - 241 - Pocahontas - Peacekeeper.jpg,downloaded,11,241,Pocahontas - Peacekeeper,full,https://api.lorcana.ravensburger.com/images/en/set11/241_c48adafb4cb6e87c73caa08720550175c978c839.jpg,image/jpeg;charset=UTF-8
011 - 242 - Moana - Curious Explorer.jpg,downloaded,11,242,Moana - Curious Explorer,full,https://api.lorcana.ravensburger.com/images/en/set11/242_d36ee48dfb107513b7db72d5ab318c0dd542b58a.jpg,image/jpeg;charset=UTF-8
012 - 1 - Gosalyn Mallard - The Quiverwing Quack.jpg,downloaded,12,1,Gosalyn Mallard - The Quiverwing Quack,full,https://api.lorcana.ravensburger.com/images/en/set12/1_9eb855145614cc35fadef8b45c193ad77d62b84d.jpg,image/jpeg;charset=UTF-8
012 - 2 - Monterey Jack - Watchful Ranger.jpg,downloaded,12,2,Monterey Jack - Watchful Ranger,full,https://api.lorcana.ravensburger.com/images/en/set12/2_8c74b5fee283e62c5464f31c221bd3411d54a603.jpg,image/jpeg;charset=UTF-8
012 - 3 - Woody - Waiting for a Friend.jpg,downloaded,12,3,Woody - Waiting for a Friend,full,https://api.lorcana.ravensburger.com/images/en/set12/3_5529517d0ab317be7d53d5d3b88d4adf4f386c65.jpg,image/jpeg;charset=UTF-8
012 - 4 - Dale - Excited Friend.jpg,downloaded,12,4,Dale - Excited Friend,full,https://api.lorcana.ravensburger.com/images/en/set12/4_f422ba59f42576cfa549e6f0c04c4715b74e8587.jpg,image/jpeg;charset=UTF-8
012 - 5 - Pedro Madrigal - Family Patriarch.jpg,downloaded,12,5,Pedro Madrigal - Family Patriarch,full,https://api.lorcana.ravensburger.com/images/en/set12/5_aca5031d5361c75e0dbfaadf2933f1f7d723d6b0.jpg,image/jpeg;charset=UTF-8
012 - 6 - Agustin Madrigal - Exceptionally Kind.jpg,downloaded,12,6,Agustin Madrigal - Exceptionally Kind,full,https://api.lorcana.ravensburger.com/images/en/set12/6_5881d87f0c76644c84cb563176da77d332afae8f.jpg,image/jpeg;charset=UTF-8
012 - 7 - Alan-a-Dale - Loyal Bard.jpg,downloaded,12,7,Alan-a-Dale - Loyal Bard,full,https://api.lorcana.ravensburger.com/images/en/set12/7_c07cee6325d44af844de07479a3a2e01c7de4200.jpg,image/jpeg;charset=UTF-8
012 - 8 - Prince Eric - Noble Swordsman.jpg,downloaded,12,8,Prince Eric - Noble Swordsman,full,https://api.lorcana.ravensburger.com/images/en/set12/8_8b10e751eaefb574de2cc389811f4ce7bab95bd1.jpg,image/jpeg;charset=UTF-8
012 - 9 - Dolores Madrigal - Hears Everything.jpg,downloaded,12,9,Dolores Madrigal - Hears Everything,full,https://api.lorcana.ravensburger.com/images/en/set12/9_13ccd2d2cbc6231b2ceca52f12ff8d62d1d4d82b.jpg,image/jpeg;charset=UTF-8
012 - 10 - Rex - Protective Dinosaur.jpg,downloaded,12,10,Rex - Protective Dinosaur,full,https://api.lorcana.ravensburger.com/images/en/set12/10_8634abb5eb7d8323a0f335589a17387414f3456d.jpg,image/jpeg;charset=UTF-8
012 - 11 - Hamm - Piggy Bank.jpg,downloaded,12,11,Hamm - Piggy Bank,full,https://api.lorcana.ravensburger.com/images/en/set12/11_420c39bcc3a58562acc630f24dd6b173f9c5e7e8.jpg,image/jpeg;charset=UTF-8
012 - 12 - Monterey Jack - Hypnotized by Cheese.jpg,downloaded,12,12,Monterey Jack - Hypnotized by Cheese,full,https://api.lorcana.ravensburger.com/images/en/set12/12_bcf24e29d1576da4da6770d4134d48a10c28797d.jpg,image/jpeg;charset=UTF-8
012 - 13 - Bo Peep - Caring Shepherd.jpg,downloaded,12,13,Bo Peep - Caring Shepherd,full,https://api.lorcana.ravensburger.com/images/en/set12/13_851cefd1008fc413b2303f2cd9b46c490c449ac0.jpg,image/jpeg;charset=UTF-8
012 - 14 - Chip - Retrieval Expert.jpg,downloaded,12,14,Chip - Retrieval Expert,full,https://api.lorcana.ravensburger.com/images/en/set12/14_6f63535085953b8118a2664be184f39a17e79a06.jpg,image/jpeg;charset=UTF-8
012 - 15 - Woody - Jungle Guide.jpg,downloaded,12,15,Woody - Jungle Guide,full,https://api.lorcana.ravensburger.com/images/en/set12/15_c8b3f1a594fad65bd571a0dac0a61eb4a59cad2f.jpg,image/jpeg;charset=UTF-8
012 - 16 - Isabela Madrigal - Such a Lovely Voice.jpg,downloaded,12,16,Isabela Madrigal - Such a Lovely Voice,full,https://api.lorcana.ravensburger.com/images/en/set12/16_0edb1781797ec931eb516f41ef4970c0b0c5a512.jpg,image/jpeg;charset=UTF-8
012 - 17 - Bullseye - Loyal Horse.jpg,downloaded,12,17,Bullseye - Loyal Horse,full,https://api.lorcana.ravensburger.com/images/en/set12/17_f380cc22d07e3a0568f216d8867d9ff7194c76ab.jpg,image/jpeg;charset=UTF-8
012 - 18 - Ariel - Curious Traveler.jpg,downloaded,12,18,Ariel - Curious Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/18_b940333f27e0a0d4e5d895cabeca1c3dd978b348.jpg,image/jpeg;charset=UTF-8
012 - 19 - Isabela Madrigal - Caring Cultivator.jpg,downloaded,12,19,Isabela Madrigal - Caring Cultivator,full,https://api.lorcana.ravensburger.com/images/en/set12/19_4f7d84626f27ff4620067f8b3bd40990cd9bbca7.jpg,image/jpeg;charset=UTF-8
012 - 20 - Jessie - Lively Cowgirl.jpg,downloaded,12,20,Jessie - Lively Cowgirl,full,https://api.lorcana.ravensburger.com/images/en/set12/20_fd7315e215a10d7e80219ccd28b6adc40f7722ae.jpg,image/jpeg;charset=UTF-8
012 - 21 - Woody - Leader of the Toys.jpg,downloaded,12,21,Woody - Leader of the Toys,full,https://api.lorcana.ravensburger.com/images/en/set12/21_300a1537ad2fa0f2a32b0bfcfb661d7d84dcec98.jpg,image/jpeg;charset=UTF-8
012 - 22 - Dale - Ready for His Shot.jpg,downloaded,12,22,Dale - Ready for His Shot,full,https://api.lorcana.ravensburger.com/images/en/set12/22_97e9ea4db640170b3cc5c42d96c0364a948125c9.jpg,image/jpeg;charset=UTF-8
012 - 23 - The Prince - Searching for His Love.jpg,downloaded,12,23,The Prince - Searching for His Love,full,https://api.lorcana.ravensburger.com/images/en/set12/23_a38da62c6695ff69119c8e0ad8d37521e508c9c9.jpg,image/jpeg;charset=UTF-8
012 - 24 - Julieta Madrigal - Caring Baker.jpg,downloaded,12,24,Julieta Madrigal - Caring Baker,full,https://api.lorcana.ravensburger.com/images/en/set12/24_fb4173b28f01539662097bb6bdce0501d9bc7408.jpg,image/jpeg;charset=UTF-8
012 - 25 - Pluto - Vigilant Traveler.jpg,downloaded,12,25,Pluto - Vigilant Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/25_0674f0f47f91337e323328e4568dc59b088b3857.jpg,image/jpeg;charset=UTF-8
012 - 26 - Mickey Mouse - Expedition Leader.jpg,downloaded,12,26,Mickey Mouse - Expedition Leader,full,https://api.lorcana.ravensburger.com/images/en/set12/26_8e33cf54f21ad6156f4a1b66a8ce12c6aceca24e.jpg,image/jpeg;charset=UTF-8
012 - 27 - Chip - Team Player.jpg,downloaded,12,27,Chip - Team Player,full,https://api.lorcana.ravensburger.com/images/en/set12/27_61e610b0c99d431b50ff418db3cc8bd0e76373bb.jpg,image/jpeg;charset=UTF-8
012 - 28 - Ranger Team-Up.jpg,downloaded,12,28,Ranger Team-Up,full,https://api.lorcana.ravensburger.com/images/en/set12/28_c90644b84fca27593c9ed41e5004629260e9f1fd.jpg,image/jpeg;charset=UTF-8
012 - 29 - This Growing Pressure.jpg,downloaded,12,29,This Growing Pressure,full,https://api.lorcana.ravensburger.com/images/en/set12/29_2235662bdf58da8d5c6f5b840be2cd02c3643a6b.jpg,image/jpeg;charset=UTF-8
012 - 30 - You've Got a Friend in Me.jpg,downloaded,12,30,You've Got a Friend in Me,full,https://api.lorcana.ravensburger.com/images/en/set12/30_4c637109f5cf8a0954a51475969738cc2cb16007.jpg,image/jpeg;charset=UTF-8
012 - 31 - Metamorphosis.jpg,downloaded,12,31,Metamorphosis,full,https://api.lorcana.ravensburger.com/images/en/set12/31_851ddff2ae9e7d8cf8d59ae24cb4e8fd1a7db5af.jpg,image/jpeg;charset=UTF-8
"012 - 32 - When You Need Help, Just Call.jpg",downloaded,12,32,"When You Need Help, Just Call",full,https://api.lorcana.ravensburger.com/images/en/set12/32_df7004defe9add26fe89c599a7f0ebcc691c6752.jpg,image/jpeg;charset=UTF-8
012 - 33 - Safety Rope.jpg,downloaded,12,33,Safety Rope,full,https://api.lorcana.ravensburger.com/images/en/set12/33_29152063f3088eb02d5f03174f9f037e98b3d0ff.jpg,image/jpeg;charset=UTF-8
012 - 34 - Andy's Room - Home Base.jpg,downloaded,12,34,Andy's Room - Home Base,full,https://api.lorcana.ravensburger.com/images/en/set12/34_f78fa68bca91fdd10e11e84d8ff969b529df03a0.jpg,image/jpeg;charset=UTF-8
012 - 35 - Mor'du - Wicked with Pride.jpg,downloaded,12,35,Mor'du - Wicked with Pride,full,https://api.lorcana.ravensburger.com/images/en/set12/35_b3373aac72abf418b5ed14ad03769e820f372857.jpg,image/jpeg;charset=UTF-8
012 - 36 - Alma Madrigal - Leading the Way.jpg,downloaded,12,36,Alma Madrigal - Leading the Way,full,https://api.lorcana.ravensburger.com/images/en/set12/36_edeb7b2da0262938ec8acf9efe96e8c350f42a2f.jpg,image/jpeg;charset=UTF-8
012 - 37 - Snow White - Merry as the Morning.jpg,downloaded,12,37,Snow White - Merry as the Morning,full,https://api.lorcana.ravensburger.com/images/en/set12/37_a909326a42207e99d71782f79d677d7b3091ff33.jpg,image/jpeg;charset=UTF-8
012 - 38 - Dopey - Drawn to Music.jpg,downloaded,12,38,Dopey - Drawn to Music,full,https://api.lorcana.ravensburger.com/images/en/set12/38_48ceee64b2603394229d5b73768f019622233506.jpg,image/jpeg;charset=UTF-8
012 - 39 - Bashful - Riding the Rails.jpg,downloaded,12,39,Bashful - Riding the Rails,full,https://api.lorcana.ravensburger.com/images/en/set12/39_7ae3fdd963ba3005828414e1b3fb258408d63b36.jpg,image/jpeg;charset=UTF-8
012 - 40 - Doc - Taking Notes.jpg,downloaded,12,40,Doc - Taking Notes,full,https://api.lorcana.ravensburger.com/images/en/set12/40_f3ed74a780ea4b7a03f84d9842209c34381a0d5e.jpg,image/jpeg;charset=UTF-8
012 - 41 - Grumpy - Soreheaded Miner.jpg,downloaded,12,41,Grumpy - Soreheaded Miner,full,https://api.lorcana.ravensburger.com/images/en/set12/41_dd912d1da292180f814a8419cc2c9e61d858e58f.jpg,image/jpeg;charset=UTF-8
012 - 42 - Sneezy - Startlingly Loud.jpg,downloaded,12,42,Sneezy - Startlingly Loud,full,https://api.lorcana.ravensburger.com/images/en/set12/42_00b7b361c5622daf8a98739387f63e072ac256d6.jpg,image/jpeg;charset=UTF-8
012 - 43 - Ariel - Curious Traveler.jpg,downloaded,12,43,Ariel - Curious Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/43_44e511f17748cfcb786b407d368c6f10d65b42bd.jpg,image/jpeg;charset=UTF-8
012 - 43 - Happy - Joyful Adventurer.jpg,downloaded,12,43,Happy - Joyful Adventurer,full,https://api.lorcana.ravensburger.com/images/en/set12/43_c9fec1c4374474890b26076603fab1028f9023c3.jpg,image/jpeg;charset=UTF-8
012 - 44 - Maleficent - Imperious Traveler.jpg,downloaded,12,44,Maleficent - Imperious Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/44_55ab589e7d8b7c621226e5a52af1efc2dbc52365.jpg,image/jpeg;charset=UTF-8
012 - 44 - Sleepy - Deep Sleeper.jpg,downloaded,12,44,Sleepy - Deep Sleeper,full,https://api.lorcana.ravensburger.com/images/en/set12/44_ae867ecad3e615275fd2f0c71d2e9d813bce8082.jpg,image/jpeg;charset=UTF-8
012 - 45 - Alma Madrigal - Heart of the Family.jpg,downloaded,12,45,Alma Madrigal - Heart of the Family,full,https://api.lorcana.ravensburger.com/images/en/set12/45_8ccc4c7cd7d8deb6e48a45b6174876449597d2ad.jpg,image/jpeg;charset=UTF-8
012 - 45 - Cruella De Vil - Judgmental Traveler.jpg,downloaded,12,45,Cruella De Vil - Judgmental Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/45_2174bdc712f0cbe06df0b79e030bd9f259e600a6.jpg,image/jpeg;charset=UTF-8
012 - 46 - Frozone - Super Slick.jpg,downloaded,12,46,Frozone - Super Slick,full,https://api.lorcana.ravensburger.com/images/en/set12/46_1d8240f9e347a4415241c733248882bf40f34a97.jpg,image/jpeg;charset=UTF-8
012 - 46 - Queen of Hearts - Impatient Traveler.jpg,downloaded,12,46,Queen of Hearts - Impatient Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/46_5493d45687bcb41090f6e197eb33b12715ddc385.jpg,image/jpeg;charset=UTF-8
012 - 47 - Cinderella - Resourceful Traveler.jpg,downloaded,12,47,Cinderella - Resourceful Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/47_fd3bf23a2a8fca3e5008525c411fb1dc41e9d73a.jpg,image/jpeg;charset=UTF-8
012 - 47 - Will o' the Wisp - Forest Spirit.jpg,downloaded,12,47,Will o' the Wisp - Forest Spirit,full,https://api.lorcana.ravensburger.com/images/en/set12/47_35603dfee398700ea7254428f64df2d39803c480.jpg,image/jpeg;charset=UTF-8
012 - 48 - Pocahontas - Steadfast Traveler.jpg,downloaded,12,48,Pocahontas - Steadfast Traveler,full,https://api.lorcana.ravensburger.com/images/en/promo3/48_cd125dbc008862036917507f79ffa84fcee53e0b.jpg,image/jpeg;charset=UTF-8
012 - 48 - Violet Parr - Learning New Powers.jpg,downloaded,12,48,Violet Parr - Learning New Powers,full,https://api.lorcana.ravensburger.com/images/en/set12/48_6253c2db4ae3cf2e0dc04efe763188abce8dfc6b.jpg,image/jpeg;charset=UTF-8
012 - 49 - Lenny - Toy Binoculars.jpg,downloaded,12,49,Lenny - Toy Binoculars,full,https://api.lorcana.ravensburger.com/images/en/promo3/49_eed6ab1c30e0ce2f1d222edeb5449b6990d30a33.jpg,image/jpeg;charset=UTF-8
012 - 49 - Mrs. Incredible - Super Stretchy.jpg,downloaded,12,49,Mrs. Incredible - Super Stretchy,full,https://api.lorcana.ravensburger.com/images/en/set12/49_f655cea17908facc55ac503ebac9875fe46a4ae6.jpg,image/jpeg;charset=UTF-8
"012 - 50 - Hamish, Hubert & Harris - Making Mischief.jpg",downloaded,12,50,"Hamish, Hubert & Harris - Making Mischief",full,https://api.lorcana.ravensburger.com/images/en/set12/50_b6575c40d3ee497d5c5ba9b017b8f49091a15cde.jpg,image/jpeg;charset=UTF-8
012 - 50 - Zipper - Tiny Helper.jpg,downloaded,12,50,Zipper - Tiny Helper,full,https://api.lorcana.ravensburger.com/images/en/promo3/50_25918e8d5753b0d94c9e6ea4e274e63dc2a608ff.jpg,image/jpeg;charset=UTF-8
012 - 51 - Elinor - Bespelled Queen.jpg,downloaded,12,51,Elinor - Bespelled Queen,full,https://api.lorcana.ravensburger.com/images/en/set12/51_d9a54961169daeb37e9a4c2057015fc68508e14d.jpg,image/jpeg;charset=UTF-8
012 - 51 - Will o' the Wisp - Forest Spirit.jpg,downloaded,12,51,Will o' the Wisp - Forest Spirit,full,https://api.lorcana.ravensburger.com/images/en/promo3/51_d31c2290b59c4176c32bebe112818c333c0b0cc8.jpg,image/jpeg;charset=UTF-8
012 - 52 - Dash Parr - Lava Runner.jpg,downloaded,12,52,Dash Parr - Lava Runner,full,https://api.lorcana.ravensburger.com/images/en/promo3/52_8c643121edecbf4e72a5377825a43f5a5c075d03.jpg,image/jpeg;charset=UTF-8
012 - 52 - Mickey Mouse - Experienced Traveler.jpg,downloaded,12,52,Mickey Mouse - Experienced Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/52_9b12dfd77f22c83c11604d28fb207a3441fb1305.jpg,image/jpeg;charset=UTF-8
012 - 53 - Mirage - Super Recruiter.jpg,downloaded,12,53,Mirage - Super Recruiter,full,https://api.lorcana.ravensburger.com/images/en/set12/53_e9157ba8aa867c13ffdcdc9eafecbc1b04fbdf9e.jpg,image/jpeg;charset=UTF-8
012 - 53 - Woody - Jungle Guide.jpg,downloaded,12,53,Woody - Jungle Guide,full,https://api.lorcana.ravensburger.com/images/en/promo3/53_301e230ec96738fce24e0c4c72986b30502459ae.jpg,image/jpeg;charset=UTF-8
012 - 54 - Edna Mode - Fashion Designer.jpg,downloaded,12,54,Edna Mode - Fashion Designer,full,https://api.lorcana.ravensburger.com/images/en/set12/54_095936119618f5173c249035dd814c980756b3f5.jpg,image/jpeg;charset=UTF-8
012 - 54 - Woody - Jungle Guide.jpg,downloaded,12,54,Woody - Jungle Guide,full,https://api.lorcana.ravensburger.com/images/en/promo3/54_d8007304d2a82dcd8358f6245131b7bca40627d1.jpg,image/jpeg;charset=UTF-8
012 - 55 - Maleficent - Imperious Traveler.jpg,downloaded,12,55,Maleficent - Imperious Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/55_0bb4e3a64eda3e53734dcec64beae9925b278cfa.jpg,image/jpeg;charset=UTF-8
012 - 55 - Violet Parr - Learning New Powers.jpg,downloaded,12,55,Violet Parr - Learning New Powers,full,https://api.lorcana.ravensburger.com/images/en/promo3/55_b919507ec7ad9be0c57e25013ad020151de4d33d.jpg,image/jpeg;charset=UTF-8
012 - 56 - Pepa Madrigal - Calm Before the Storm.jpg,downloaded,12,56,Pepa Madrigal - Calm Before the Storm,full,https://api.lorcana.ravensburger.com/images/en/set12/56_ef935ef53646475ee834538128b42e2fc44175e8.jpg,image/jpeg;charset=UTF-8
012 - 57 - Mor'du - Savage Cursed Prince.jpg,downloaded,12,57,Mor'du - Savage Cursed Prince,full,https://api.lorcana.ravensburger.com/images/en/set12/57_6c8b656d987e9078fb5f36e209b2d29f52107ee1.jpg,image/jpeg;charset=UTF-8
012 - 58 - Alma Madrigal - Keeper of the Flame.jpg,downloaded,12,58,Alma Madrigal - Keeper of the Flame,full,https://api.lorcana.ravensburger.com/images/en/set12/58_f04f2aca3ce090078b90945a89a00b6651675dad.jpg,image/jpeg;charset=UTF-8
012 - 59 - Frozone - Super Cool.jpg,downloaded,12,59,Frozone - Super Cool,full,https://api.lorcana.ravensburger.com/images/en/set12/59_ec18a425ab0ca9997749a3934132e91a2847785e.jpg,image/jpeg;charset=UTF-8
012 - 60 - Luisa Madrigal - Confident Climber.jpg,downloaded,12,60,Luisa Madrigal - Confident Climber,full,https://api.lorcana.ravensburger.com/images/en/set12/60_46d26b2a3d9e1efa33893315aad34749c458a3af.jpg,image/jpeg;charset=UTF-8
012 - 61 - Dash Parr - Lava Runner.jpg,downloaded,12,61,Dash Parr - Lava Runner,full,https://api.lorcana.ravensburger.com/images/en/set12/61_cba3daf7c41798e9c3a8f7163d071fbec25a6f6b.jpg,image/jpeg;charset=UTF-8
012 - 62 - Luisa Madrigal - Pushing Through.jpg,downloaded,12,62,Luisa Madrigal - Pushing Through,full,https://api.lorcana.ravensburger.com/images/en/set12/62_d2f7d65db59922d5e253ea237f1b8560afbb956a.jpg,image/jpeg;charset=UTF-8
012 - 63 - Super Relocation Program.jpg,downloaded,12,63,Super Relocation Program,full,https://api.lorcana.ravensburger.com/images/en/set12/63_e82fc442a948e1e76a1a1e04b932b1024920ae5c.jpg,image/jpeg;charset=UTF-8
012 - 64 - Right Behind You.jpg,downloaded,12,64,Right Behind You,full,https://api.lorcana.ravensburger.com/images/en/set12/64_e46b5a257a93d6be5489ec4cb7c413b2d6396164.jpg,image/jpeg;charset=UTF-8
012 - 65 - Don't Be Nervous.jpg,downloaded,12,65,Don't Be Nervous,full,https://api.lorcana.ravensburger.com/images/en/set12/65_7420ada646efe8b96914f5e1bdf8b05a7207f806.jpg,image/jpeg;charset=UTF-8
012 - 66 - Super Suit.jpg,downloaded,12,66,Super Suit,full,https://api.lorcana.ravensburger.com/images/en/set12/66_e765c780006a7936e375c9882a7dd6d9e84b2f77.jpg,image/jpeg;charset=UTF-8
012 - 67 - DunBroch Family Tapestry.jpg,downloaded,12,67,DunBroch Family Tapestry,full,https://api.lorcana.ravensburger.com/images/en/set12/67_0d4b9ef75a5be5257a27d0eb6f059736ee3fd09f.jpg,image/jpeg;charset=UTF-8
012 - 68 - Ring of Stones - Place of Legends.jpg,downloaded,12,68,Ring of Stones - Place of Legends,full,https://api.lorcana.ravensburger.com/images/en/set12/68_4fbd7f5ee26b2e7ec4b56cfd816fcaa022a3ee4e.jpg,image/jpeg;charset=UTF-8
012 - 69 - Merida - Defiant Daughter.jpg,downloaded,12,69,Merida - Defiant Daughter,full,https://api.lorcana.ravensburger.com/images/en/set12/69_98bf697a704c8892f260a0abec550adf941f750b.jpg,image/jpeg;charset=UTF-8
"012 - 70 - Hamish, Hubert & Harris - Troublemaking Triplets.jpg",downloaded,12,70,"Hamish, Hubert & Harris - Troublemaking Triplets",full,https://api.lorcana.ravensburger.com/images/en/set12/70_df689a874789de6a6ac34364678d6bdb256bc12b.jpg,image/jpeg;charset=UTF-8
012 - 71 - Young MacGuffin - Soft-Spoken Son.jpg,downloaded,12,71,Young MacGuffin - Soft-Spoken Son,full,https://api.lorcana.ravensburger.com/images/en/set12/71_d5cddd1743bad09f36e061ca72457c4d7fc5e006.jpg,image/jpeg;charset=UTF-8
